0.0000 -0.0015 0.0000 -3.7261 1.6367 -0.4146 -3.7008 1.7085 -0.4524
0.0000 -0.0001 0.0000 -3.5806 -0.4591 -0.4179 -3.5654 -0.4578 -0.4124
0.0000 -0.0020 0.0000 -3.7781 2.3853 -0.4134 -3.7498 2.4854 -0.4691
0.0000 -0.0002 0.0000 -3.5910 -0.3094 -0.4177 -3.5750 -0.3033 -0.4150
0.0000 -0.0030 0.0000 -3.8825 3.8828 -0.4110 -3.8536 4.0468 -0.5086
0.0000 -0.0003 0.0000 -3.6014 -0.1597 -0.4174 -3.5886 -0.1457 -0.4217
0.0000 -0.0040 0.0000 -3.9872 5.3808 -0.4086 -3.9621 5.6203 -0.5555
0.0000 -0.0004 0.0000 -3.6118 -0.0100 -0.4172 -3.5943 0.0055 -0.4204
0.0000 -0.0050 0.0000 -4.0922 6.8793 -0.4061 -4.0674 7.2022 -0.6015
0.0000 -0.0005 0.0000 -3.6222 0.1397 -0.4170 -3.6063 0.1621 -0.4256
0.0000 -0.0060 0.0000 -4.1978 8.3786 -0.4036 -4.1699 8.7948 -0.6469
0.0000 -0.0070 0.0000 -4.3040 9.8789 -0.4011 -4.2942 10.4147 -0.7090
0.0000 -0.0080 0.0000 -4.4109 11.3800 -0.3985 -3.9224 14.5413 -0.2963
0.0000 -0.0090 0.0000 -4.5185 12.8823 -0.3960 -4.0337 16.0801 -0.2662
0 0 0 -3.5703 -0.6088 -0.4181 -3.5556 -0.6121 -0.4098
0.0000 0.0100 0.0000 -2.5327 -15.5902 -0.4401 -2.5181 -16.0323 -0.2526
0.0000 0.0010 0.0000 -3.4666 -2.1056 -0.4204 -3.4593 -2.1540 -0.3848
0.0000 0.0015 0.0000 -3.4148 -2.8540 -0.4216 -3.4109 -2.9238 -0.3733
0.0000 0.0001 0.0000 -3.5599 -0.7585 -0.4184 -3.5463 -0.7667 -0.4071
0.0000 0.0020 0.0000 -3.3631 -3.6024 -0.4227 -3.3620 -3.6931 -0.3624
0.0000 0.0002 0.0000 -3.5495 -0.9082 -0.4186 -3.5369 -0.9209 -0.4045
0.0000 0.0030 0.0000 -3.2596 -5.0993 -0.4250 -3.2608 -5.2308 -0.3415
0.0000 0.0003 0.0000 -3.5392 -1.0579 -0.4188 -3.5272 -1.0752 -0.4019
0.0000 0.0040 0.0000 -3.1562 -6.5964 -0.4272 -3.1599 -6.7679 -0.3230
0.0000 0.0004 0.0000 -3.5288 -1.2075 -0.4191 -3.5176 -1.2295 -0.3994
0.0000 0.0050 0.0000 -3.0527 -8.0939 -0.4294 -3.0575 -8.3053 -0.3067
0.0000 0.0005 0.0000 -3.5184 -1.3572 -0.4193 -3.5081 -1.3837 -0.3969
0.0000 0.0060 0.0000 -2.9492 -9.5918 -0.4316 -2.9534 -9.8442 -0.2923
0.0000 0.0070 0.0000 -2.8453 -11.0903 -0.4338 -2.8475 -11.3855 -0.2798
0.0000 0.0080 0.0000 -2.7414 -12.5894 -0.4359 -2.7395 -12.9301 -0.2690
0.0000 0.0090 0.0000 -2.6372 -14.0893 -0.4380 -2.6300 -14.4786 -0.2604
0 0 0 -3.5703 -0.6088 -0.4181 -3.5556 -0.6121 -0.4098
0.0000 0.0000 -0.0100 -3.6875 -0.5850 13.6276 -2.0511 0.4806 15.9113
0.0000 0.0000 -0.0010 -3.5820 -0.6064 0.9854 -3.5246 -0.6447 1.0869
0.0000 0.0000 -0.0015 -3.5879 -0.6053 1.6871 -3.5033 -0.6617 1.8434
0.0000 0.0000 -0.0001 -3.5714 -0.6086 -0.2778 -3.5535 -0.6155 -0.2605
0.0000 0.0000 -0.0020 -3.5938 -0.6041 2.3889 -3.4765 -0.6788 2.6061
0.0000 0.0000 -0.0002 -3.5726 -0.6083 -0.1374 -3.5501 -0.6186 -0.1114
0.0000 0.0000 -0.0030 -3.6055 -0.6018 3.7926 -3.4101 -0.7079 4.1437
0.0000 0.0000 -0.0003 -3.5738 -0.6081 0.0029 -3.5472 -0.6218 0.0378
0.0000 0.0000 -0.0040 -3.6172 -0.5994 5.1964 -3.2959 -0.7291 5.7360
0.0000 0.0000 -0.0004 -3.5750 -0.6079 0.1433 -3.5442 -0.6251 0.1873
0.0000 0.0000 -0.0050 -3.6289 -0.5970 6.6005 -1.9669 0.1632 8.4589
0.0000 0.0000 -0.0005 -3.5762 -0.6076 0.2837 -3.5411 -0.6284 0.3371
0.0000 0.0000 -0.0060 -3.6407 -0.5947 8.0050 -1.9832 0.2444 9.9676
0.0000 0.0000 -0.0070 -3.6524 -0.5923 9.4098 -2.0035 0.3162 11.4653
0.0000 0.0000 -0.0080 -3.6641 -0.5899 10.8152 -2.0214 0.3830 12.9546
0.0000 0.0000 -0.0090 -3.6758 -0.5875 12.2211 -2.0366 0.4376 14.4354
0 0 0 -3.5703 -0.6088 -0.4181 -3.5556 -0.6121 -0.4098
0.0000 0.0000 0.0100 -3.4520 -0.6318 -14.4656 -3.5233 1.1904 -15.6297
0.0000 0.0000 0.0010 -3.5585 -0.6111 -1.8217 -3.5824 -0.5789 -1.8983
0.0000 0.0000 0.0015 -3.5526 -0.6123 -2.5234 -3.5984 -0.5609 -2.6433
0.0000 0.0000 0.0001 -3.5691 -0.6090 -0.5585 -3.5584 -0.6090 -0.5587
0.0000 0.0000 0.0020 -3.5467 -0.6134 -3.2252 -3.6144 -0.5419 -3.3875
0.0000 0.0000 0.0002 -3.5679 -0.6093 -0.6988 -3.5616 -0.6056 -0.7078
0.0000 0.0000 0.0030 -3.5350 -0.6157 -4.6289 -3.6430 -0.5063 -4.8690
0.0000 0.0000 0.0003 -3.5667 -0.6095 -0.8392 -3.5649 -0.6023 -0.8574
0.0000 0.0000 0.0040 -3.5232 -0.6180 -6.0329 -3.6677 -0.4730 -6.3427
0.0000 0.0000 0.0004 -3.5656 -0.6097 -0.9796 -3.5655 -0.5998 -1.0050
0.0000 0.0000 0.0050 -3.5112 -0.6204 -7.4372 -3.6993 -0.4372 -7.8158
0.0000 0.0000 0.0005 -3.5644 -0.6099 -1.1199 -3.5687 -0.5961 -1.1543
0.0000 0.0000 0.0060 -3.4994 -0.6226 -8.8419 -3.7340 -0.3999 -9.2877
0.0000 0.0000 0.0070 -3.4876 -0.6249 -10.2470 -3.7740 -0.3594 -10.7594
0.0000 0.0000 0.0080 -3.4757 -0.6272 -11.6525 -3.9713 -0.1760 -12.3145
0.0000 0.0000 0.0090 -3.4639 -0.6295 -13.0588 -3.5301 1.1919 -14.1861
